User_ID,journey_path,converted
U_B07_09365,Instagram -> YouTube -> YouTube,0
U_B07_09366,Google Search -> Instagram -> Instagram -> Google Search -> Instagram -> Marketplace -> Marketplace,1
U_B07_09367,Instagram -> Influencer Blog -> Google Search -> Marketplace,0
U_B07_09368,YouTube -> Marketplace -> Marketplace,0
U_B07_09369,Google Search -> Marketplace -> Google Search -> Marketplace,1
U_B07_09370,YouTube -> Influencer Blog -> Influencer Blog -> Influencer Blog -> YouTube -> Marketplace,0
U_B07_09371,Influencer Blog -> Instagram -> Instagram -> Instagram -> Google Search,0
U_B07_09372,YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Instagram -> Instagram -> YouTube -> YouTube -> YouTube -> YouTube -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> Instagram -> Instagram -> YouTube -> YouTube -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Google Search -> Google Search -> Instagram -> Instagram -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Google Search -> Google Search -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog,0
U_B07_09373,YouTube -> YouTube -> Google Search -> Google Search,1
U_B07_09374,Google Search -> Influencer Blog -> Influencer Blog -> Google Search -> Influencer Blog -> Instagram -> Google Search -> Google Search -> Google Search,0
U_B07_09375,Marketplace -> Influencer Blog -> Marketplace -> Google Search -> Google Search,1
U_B07_09376,Instagram -> Influencer Blog,0
U_B07_09377,Influencer Blog -> YouTube -> Instagram -> YouTube -> YouTube,0
U_B07_09378,Google Search -> YouTube -> Influencer Blog -> Google Search -> Instagram -> Google Search,1
U_B07_09379,Influencer Blog -> Google Search -> Instagram -> Google Search -> Instagram,0
U_B07_09380,Instagram -> Instagram -> Marketplace -> Marketplace -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Google Search -> Google Search -> YouTube -> YouTube -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Marketplace -> Marketplace -> YouTube -> YouTube -> YouTube -> YouTube -> Instagram -> Instagram -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> YouTube -> YouTube -> Google Search -> Google Search -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Google Search -> Google Search -> Google Search -> Google Search -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> YouTube -> YouTube -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Google Search -> Google Search -> YouTube -> YouTube -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Instagram -> Google Search -> Google Search -> Google Search -> Google Search -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> Instagram -> Instagram -> Google Search -> Google Search,0
U_B07_09381,YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Google Search -> Google Search -> Google Search -> Google Search -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> YouTube -> YouTube -> Instagram -> Instagram -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Marketplace -> Marketplace -> YouTube -> YouTube -> Google Search -> Google Search -> YouTube -> YouTube -> Google Search -> Google Search -> YouTube -> YouTube -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Marketplace -> Marketplace -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> YouTube -> YouTube -> Google Search -> Google Search -> Google Search -> Google Search -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube,0
U_B07_09382,YouTube -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace,1
U_B07_09383,Google Search -> Google Search -> Influencer Blog,0
U_B07_09384,Instagram -> Instagram -> YouTube -> YouTube -> Instagram,0
U_B07_09385,Instagram -> Google Search -> Google Search -> Influencer Blog -> Marketplace -> Instagram,0
U_B07_09386,YouTube -> YouTube -> Google Search -> Google Search -> Instagram -> Instagram -> Marketplace -> Marketplace -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> YouTube -> YouTube -> Instagram -> Instagram -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Instagram -> Instagram -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Google Search -> Google Search -> Google Search -> Google Search -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> YouTube -> YouTube -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram,0
U_B07_09387,YouTube,0
U_B07_09388,Google Search -> Google Search -> Google Search -> Influencer Blog -> Marketplace -> YouTube -> Instagram -> Instagram -> Marketplace,0
U_B07_09389,Influencer Blog -> YouTube,0
U_B07_09390,YouTube -> Google Search -> Marketplace -> Google Search,0
U_B07_09391,Instagram -> Marketplace -> Instagram -> Google Search -> Google Search,0
U_B07_09392,YouTube,0
U_B07_09393,YouTube -> YouTube -> Google Search -> YouTube,0
U_B07_09394,Marketplace -> Influencer Blog,0
U_B07_09395,Marketplace -> Marketplace -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Instagram -> Google Search -> Google Search -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Google Search -> Google Search -> YouTube -> YouTube -> Marketplace -> Marketplace -> Instagram -> Instagram -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> Marketplace -> Marketplace -> Instagram -> Instagram -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> YouTube -> YouTube -> Google Search -> Google Search -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube,0
U_B07_09396,Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Influencer Blog,0
U_B07_09397,Google Search -> Influencer Blog -> Instagram -> Instagram -> YouTube,0
U_B07_09398,YouTube -> Google Search,0
U_B07_09399,Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> Instagram -> Instagram -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> Instagram -> Instagram -> YouTube -> YouTube -> YouTube -> YouTube -> Instagram -> Instagram -> YouTube -> YouTube -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> YouTube -> YouTube -> YouTube -> YouTube -> Instagram -> Instagram -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Instagram -> Instagram -> YouTube -> YouTube -> Google Search -> Google Search -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Instagram -> Instagram -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Google Search -> Google Search -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Instagram -> Instagram,0
U_B07_09400,Influencer Blog -> Marketplace -> Influencer Blog,0
U_B07_09401,Influencer Blog -> Instagram -> Google Search -> Google Search -> Influencer Blog,0
U_B07_09402,Google Search -> Google Search -> Google Search,1
U_B07_09403,YouTube -> Marketplace -> Marketplace -> YouTube,0
U_B07_09404,Instagram -> Influencer Blog,0
U_B07_09405,Instagram -> Influencer Blog -> YouTube -> YouTube,0
U_B07_09406,Influencer Blog -> Influencer Blog -> Influencer Blog -> Google Search -> YouTube,0
U_B07_09407,Instagram -> Google Search -> YouTube -> Google Search,0
U_B07_09408,Google Search,0
U_B07_09409,Instagram -> Instagram -> Influencer Blog -> Marketplace -> YouTube -> Marketplace -> Marketplace,1
U_B07_09410,Instagram,0
U_B07_09411,Instagram -> YouTube -> YouTube -> Marketplace -> Instagram -> Influencer Blog -> Influencer Blog -> Influencer Blog,0
U_B07_09412,Google Search -> YouTube -> Marketplace -> Marketplace -> Influencer Blog -> Marketplace -> Marketplace,1
U_B07_09413,Instagram -> Instagram -> Marketplace -> Marketplace,0
U_B07_09414,YouTube -> Instagram,0
U_B07_09415,YouTube -> Marketplace -> YouTube -> Google Search -> Marketplace -> Marketplace,0
U_B07_09416,Influencer Blog -> Instagram,0
U_B07_09417,Instagram -> Google Search -> Google Search -> Marketplace -> YouTube -> Marketplace,1
U_B07_09418,Google Search -> Marketplace -> Marketplace,1
U_B07_09419,Google Search -> Instagram -> Instagram,0
U_B07_09420,Google Search -> YouTube -> Influencer Blog -> Instagram -> YouTube,0
U_B07_09421,Instagram -> Influencer Blog -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Google Search -> Google Search,1
U_B07_09422,YouTube -> Google Search,0
U_B07_09423,Google Search -> YouTube -> Marketplace,0
U_B07_09424,YouTube -> YouTube -> Google Search -> Google Search -> YouTube -> Influencer Blog -> Influencer Blog -> Influencer Blog,0
U_B07_09425,Google Search,0
U_B07_09426,YouTube,0
U_B07_09427,YouTube -> YouTube -> Marketplace -> Instagram -> Influencer Blog -> Influencer Blog -> Influencer Blog,0
U_B07_09428,YouTube -> Google Search -> Instagram -> Instagram -> Instagram -> Instagram,0
U_B07_09429,Google Search -> YouTube -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Google Search,1
U_B07_09430,Instagram -> Instagram -> YouTube,0
U_B07_09431,Instagram -> Marketplace -> Influencer Blog -> Marketplace -> YouTube -> Instagram,0
U_B07_09432,YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> Google Search -> Google Search -> YouTube -> YouTube -> YouTube -> YouTube -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Instagram -> Instagram -> Instagram -> Instagram -> Marketplace -> Marketplace -> Instagram -> Instagram -> Instagram -> Instagram -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> YouTube -> YouTube -> Instagram -> Instagram -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> YouTube -> YouTube -> Instagram -> Instagram -> YouTube -> YouTube -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram,0
U_B07_09433,Instagram -> YouTube,0
U_B07_09434,Instagram -> Influencer Blog -> Influencer Blog -> Instagram -> Google Search,0
U_B07_09435,Influencer Blog -> Instagram,0
U_B07_09436,Marketplace,0
U_B07_09437,YouTube -> Google Search -> Google Search -> Google Search -> Instagram -> Google Search,1
U_B07_09438,Marketplace -> Google Search -> Google Search -> YouTube -> Instagram,0
U_B07_09439,YouTube -> Google Search -> YouTube -> Influencer Blog -> YouTube -> Marketplace,0
U_B07_09440,Marketplace -> Influencer Blog -> Marketplace -> Google Search -> Influencer Blog -> Google Search,1
U_B07_09441,Instagram,0
U_B07_09442,YouTube -> Influencer Blog -> Google Search -> Google Search,0
U_B07_09443,Instagram -> YouTube -> YouTube -> Instagram -> Marketplace -> Instagram,0
U_B07_09444,Google Search -> Google Search -> Marketplace -> Google Search -> Instagram,0
U_B07_09445,YouTube -> Instagram -> YouTube,0
U_B07_09446,Marketplace -> YouTube,0
U_B07_09447,Influencer Blog -> Google Search -> Google Search -> YouTube -> Instagram,0
U_B07_09448,Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> YouTube -> Marketplace,1
U_B07_09449,YouTube -> Google Search -> Instagram,0
